fold,split,train_rows,eval_rows,account_points,total_return,annualized_return,annualized_volatility,sharpe_ratio,sortino_ratio,calmar_ratio,max_drawdown,turnover,annualized_turnover,average_holding_time_days,seed,variant
fold5,val,1239,233,233,0.0322600346214956,0.035089325819329,0.1079384740624857,0.3250863616898618,0.4946545391856777,0.6521299988510487,-0.0538072560396714,51.26125144313089,55.6803248434008,7.884615384615385,5629345,gating
fold5,test,1239,232,232,-0.144636190200715,-0.1566987019087282,0.0674559294812875,-2.322978915473944,-3.3189097380148493,-1.0525427663657658,-0.1488763277997526,25.47508487009218,27.791001676464195,16.846153846153847,5629345,gating
fold6,val,1239,232,232,-0.0194680566134808,-0.021218974380852,0.0522991170251051,-0.4057233771397386,-0.3983300225023493,-0.4759283836401209,-0.0445843851937544,23.982346908948507,26.162560264307466,10.916666666666666,5629345,gating
fold6,test,1239,232,232,-0.1883415400187518,-0.2035939866053,0.1499351169841107,-1.3578805999589532,-1.7170781082863107,-0.908679893376965,-0.2240546842614457,76.15617099958082,83.07945927226999,4.894736842105263,5629345,gating
fold7,val,1240,232,232,0.0947351444587425,0.1037802310590274,0.1758490163573802,0.590166685084627,0.9376218037426886,0.7915486746123703,-0.1311103592079788,0.9850857203969938,1.0746389677058117,231.0,5629345,gating
fold7,test,1240,233,233,-0.1802896486596531,-0.194218388762597,0.1186600404116768,-1.636763211008352,-2.826123185329162,-1.0612949939583498,-0.1830013237301853,1.1035113883938503,1.1986416804967686,232.0,5629345,gating
fold8,val,1239,233,233,0.004232852988284,0.0045985918913993,0.1054595348250349,0.0436052738050544,0.058872308841301,0.0269225484556183,-0.1708081944389509,6.807455067219661,7.394304641979977,45.75,5629345,gating
fold8,test,1239,93,93,0.0293955207467209,0.0825911938432708,0.5029437980905717,0.1642155528248458,0.2102128533063514,0.287392759746141,-0.2873809135491968,5.345542955273976,14.642139399228716,26.0,5629345,gating
fold1,val,1241,231,231,0.0800610039564593,0.0880470786889056,0.1240769496111806,0.7096167254660782,1.0712982009947418,1.037084997421636,-0.0848986138144946,61.80806302379895,67.72013861737972,6.451612903225806,629425236,gating
fold1,test,1241,233,233,-0.1919523527132801,-0.2066635681244837,0.111513124158584,-1.853266776299669,-3.2540499523562647,-1.0541981447598776,-0.196038637661952,3.106709476341743,3.374529258784997,115.5,629425236,gating
